steer,nombre,vitesse
0.26,29699, 0
0.26,29700, 0
0.26,29701, 0
0.26,29702, 0
0.26,29703, 0
0.26,29704, 0
0.26,29705, 0
0.26,29706, 0
0.26,29707, 0
0.26,29708, 0
0.26,29709, 0
0.26,29710, 0
0.26,29711, 0
0.26,29712, 0
0.26,29713, 0
0.26,29714, 0
0.26,29715, 0
0.26,29716, 0
0.26,29717, 0
0.26,29718, 0
0.26,29719, 0
0.26,29720, 0
0.26,29721, 0
0.26,29722, 0
0.26,29723, 0
0.26,29724, 0
0.26,29726, 0
0.26,29725, 0
0.26,29727, 0
0.26,29728, 0
0.26,29729, 0
0.26,29730, 0
0.26,29732, 0
0.26,29731, 0
0.26,29733, 0
0.26,29734, 0
0.26,29736, 0
0.26,29735, 0
0.26,29737, 0
0.26,29738, 0
0.26,29739, 0
0.26,29740, 0
0.26,29741, 0
0.26,29742, 0
0.26,29743, 0
0.26,29744, 0
0.26,29745, 0
0.28,29746, 0
0.28,29747, 2
0.28,29748, 4
0.26,29750, 6
0.27,29749, 5
0.25,29751, 7
0.24,29752, 8
0.23,29753,10
0.16,29755,12
0.15,29756,13
0.18,29754,11
0.13,29757,14
0.12,29758,15
0.11,29759,16
0.09,29760,17
0.08,29761,18
0.05,29762,19
0.04,29763,20
0.02,29764,21
0.01,29765,22
0.00,29766,23
0.00,29767,23
-0.00,29768,24
-0.01,29770,24
-0.01,29769,24
-0.01,29771,24
-0.00,29772,24
0.00,29773,24
0.01,29774,24
0.01,29775,24
0.02,29776,24
0.00,29777,24
0.02,29778,23
0.02,29779,23
0.01,29780,23
-0.00,29781,23
0.00,29782,22
-0.00,29783,22
-0.00,29784,22
-0.01,29785,22
-0.02,29786,22
-0.00,29787,21
-0.00,29788,21
-0.01,29789,21
-0.01,29790,21
-0.01,29791,21
0.01,29792,20
0.01,29793,20
0.01,29794,20
0.00,29795,20
-0.00,29796,20
0.01,29797,20
-0.00,29798,20
-0.01,29799,21
-0.01,29800,21
-0.02,29801,22
-0.02,29802,22
-0.01,29803,22
-0.01,29804,22
-0.01,29805,22
-0.00,29806,22
0.01,29807,22
0.01,29808,22
0.01,29809,22
0.01,29810,22
0.00,29813,21
0.00,29811,21
0.00,29812,21
0.00,29817,20
0.00,29815,20
0.00,29816,20
0.01,29814,20
0.01,29819,20
0.01,29818,20
-0.00,29820,20
-0.00,29821,20
-0.01,29822,20
-0.02,29823,21
-0.01,29824,21
-0.01,29825,22
-0.01,29826,22
-0.01,29827,22
-0.01,29828,22
-0.00,29829,22
0.00,29830,22
0.00,29831,22
0.01,29832,22
0.01,29833,22
0.01,29834,22
0.00,29835,21
0.00,29836,21
-0.00,29837,21
0.00,29838,21
0.00,29839,21
0.00,29840,20
-0.00,29841,20
-0.00,29842,20
-0.01,29843,20
0.00,29844,20
-0.01,29846,20
0.00,29845,20
-0.02,29847,21
-0.02,29848,21
-0.01,29849,22
-0.01,29850,22
-0.01,29851,22
-0.01,29852,22
-0.01,29853,22
0.00,29854,22
0.01,29856,22
0.01,29855,22
-0.00,29858,22
-0.00,29857,22
0.01,29859,21
0.00,29860,21
0.00,29861,21
-0.00,29862,21
-0.00,29863,21
0.00,29864,20
0.00,29865,20
0.00,29866,20
-0.00,29867,20
-0.00,29868,20
-0.00,29870,20
0.00,29869,20
-0.02,29872,21
-0.02,29871,21
-0.02,29873,22
-0.02,29874,22
-0.01,29875,22
-0.01,29877,22
-0.01,29876,22
-0.00,29878,22
0.01,29879,22
0.01,29880,22
0.00,29881,22
0.00,29882,22
-0.00,29883,21
0.01,29884,21
0.00,29885,21
0.00,29886,21
-0.00,29887,21
0.00,29888,20
0.00,29889,20
0.00,29890,20
0.00,29891,20
-0.00,29892,20
-0.01,29893,20
-0.01,29894,20
-0.01,29895,21
-0.01,29896,21
-0.01,29897,22
-0.02,29898,22
-0.01,29899,22
-0.01,29900,22
-0.00,29901,22
0.00,29904,22
0.00,29902,22
0.00,29903,22
0.01,29905,22
0.01,29906,22
0.00,29907,21
-0.00,29908,21
-0.00,29909,21
0.00,29910,21
-0.00,29911,21
0.00,29912,20
0.00,29913,20
0.00,29914,20
0.00,29915,20
-0.00,29916,20
-0.01,29917,20
-0.00,29918,20
-0.01,29919,21
-0.01,29920,21
-0.02,29921,22
-0.02,29922,22
-0.01,29923,22
-0.01,29924,22
-0.01,29925,22
-0.00,29926,22
0.00,29927,22
0.01,29928,22
0.01,29929,22
0.00,29930,22
0.00,29931,21
-0.00,29932,21
0.00,29933,21
0.00,29935,21
0.00,29934,21
-0.00,29936,20
-0.00,29937,20
0.00,29938,20
0.00,29939,20
-0.00,29940,20
-0.00,29941,20
-0.01,29942,20
-0.01,29943,21
-0.01,29944,21
-0.01,29945,22
-0.01,29946,22
-0.01,29947,22
-0.01,29948,22
-0.01,29949,22
-0.00,29950,22
0.00,29951,22
0.00,29952,22
0.01,29953,22
0.00,29954,21
-0.00,29956,21
0.00,29957,21
0.00,29958,21
0.00,29959,21
0.00,29960,20
-0.00,29961,20
-0.01,29962,20
-0.01,29963,20
0.00,29964,20
0.00,29965,20
-0.00,29966,20
-0.01,29967,21
-0.01,29969,22
-0.01,29968,22
-0.01,29971,22
-0.01,29970,22
-0.01,29972,22
-0.00,29973,22
-0.00,29974,22
0.00,29975,22
0.01,29976,22
0.01,29977,22
0.01,29978,22
0.00,29979,21
0.01,29980,21
0.00,29982,21
0.01,29981,21
-0.00,29983,21
-0.00,29984,20
0.00,29985,20
0.00,29986,20
0.00,29987,20
-0.00,29988,20
-0.01,29989,20
-0.01,29990,21
-0.01,29991,21
-0.01,29992,22
-0.01,29994,22
-0.01,29993,22
-0.01,29995,22
-0.01,29996,22
-0.00,29997,22
-0.00,29998,22
0.00,29999,22
0.00,30000,22
0.01,30001,22
0.00,30003,21
0.01,30002,22
-0.00,30004,21
-0.00,30005,21
0.00,30006,21
0.00,30007,21
0.00,30008,20
-0.00,30009,20
-0.01,30010,20
0.00,30011,20
0.00,30012,20
-0.00,30013,20
-0.02,30015,21
-0.01,30014,20
-0.01,30016,21
-0.01,30017,22
-0.01,30019,22
-0.01,30018,22
-0.01,30020,22
-0.00,30021,22
0.00,30022,22
0.01,30023,22
0.00,30024,22
0.00,30025,22
0.01,30026,22
0.01,30027,21
0.00,30028,21
0.00,30029,21
-0.00,30030,21
0.00,30031,21
0.00,30032,20
0.00,30033,20
-0.00,30034,20
-0.00,30035,20
0.00,30036,20
0.00,30037,20
-0.01,30038,20
-0.01,30039,21
-0.02,30040,21
-0.01,30041,22
-0.01,30042,22
-0.01,30043,22
-0.01,30044,22
-0.01,30045,22
-0.00,30046,22
0.01,30047,22
0.01,30048,22
0.00,30049,22
0.00,30050,22
0.01,30051,21
0.01,30052,21
0.00,30053,21
0.00,30054,21
-0.00,30055,21
-0.01,30056,20
0.00,30057,20
0.00,30058,20
0.00,30059,20
-0.00,30060,20
-0.01,30061,20
-0.00,30062,20
-0.01,30063,21
-0.01,30064,21
-0.02,30065,22
-0.02,30066,22
-0.01,30067,22
-0.01,30068,22
-0.01,30069,22
-0.00,30070,22
0.00,30071,22
0.01,30072,22
0.01,30073,22
0.00,30074,22
0.00,30075,21
-0.00,30076,21
0.00,30077,21
0.00,30078,21
0.00,30079,21
-0.00,30080,20
-0.00,30081,20
0.00,30082,20
0.00,30083,20
0.00,30084,20
-0.00,30085,20
-0.01,30086,20
-0.01,30087,21
-0.01,30088,21
-0.01,30089,22
-0.01,30090,22
-0.01,30091,22
-0.00,30092,22
-0.00,30093,22
0.00,30094,22
0.01,30095,22
0.00,30096,22
0.01,30097,22
0.01,30098,22
0.00,30099,21
-0.00,30101,21
-0.00,30100,21
0.00,30102,21
0.00,30103,21
0.00,30104,20
-0.00,30105,20
-0.00,30106,20
-0.01,30107,20
0.00,30108,20
0.00,30109,20
-0.01,30111,21
-0.00,30110,20
-0.02,30112,21
-0.01,30113,22
-0.01,30114,22
-0.01,30115,22
-0.01,30116,22
-0.01,30117,22
0.00,30118,22
0.01,30119,22
0.01,30120,22
0.00,30121,22
-0.00,30122,22
0.01,30123,21
-0.00,30127,21
0.00,30124,21
0.00,30125,21
0.00,30126,21
0.00,30128,20
0.00,30130,20
0.00,30129,20
-0.00,30131,20
-0.00,30132,20
0.00,30133,20
-0.00,30134,20
-0.01,30135,21
-0.02,30136,21
-0.02,30137,22
-0.01,30138,22
-0.01,30139,22
-0.01,30140,22
-0.01,30141,22
-0.00,30142,22
0.01,30144,22
0.01,30143,22
0.01,30145,22
-0.00,30146,21
-0.00,30147,21
0.00,30148,21
0.00,30149,21
0.00,30150,21
-0.00,30151,21
-0.00,30152,20
0.00,30153,20
0.00,30154,20
0.00,30155,20
-0.00,30156,20
-0.01,30157,20
-0.01,30159,21
-0.01,30158,20
-0.01,30161,22
-0.01,30160,21
-0.01,30162,22
-0.01,30163,22
-0.01,30164,22
-0.00,30165,22
0.00,30167,22
0.00,30166,22
0.00,30168,22
0.01,30169,22
0.01,30170,22
0.00,30171,21
-0.00,30172,21
-0.00,30173,21
0.00,30174,21
0.00,30175,21
0.00,30176,20
-0.00,30177,20
0.00,30179,20
-0.01,30178,20
0.00,30180,20
-0.00,30181,20
-0.01,30182,20
-0.02,30183,21
-0.01,30184,21
-0.01,30185,22
-0.01,30186,22
-0.01,30187,22
-0.01,30188,22
-0.00,30189,22
0.00,30190,22
0.01,30191,22
0.00,30192,22
0.01,30193,22
0.01,30194,22
0.00,30195,21
0.00,30196,21
-0.00,30197,21
0.00,30199,21
-0.00,30198,21
0.00,30201,20
0.00,30200,20
-0.00,30202,20
-0.01,30203,20
0.00,30204,20
0.00,30205,20
-0.01,30206,20
-0.01,30207,21
-0.02,30208,21
-0.02,30209,22
-0.01,30210,22
-0.01,30211,22
-0.01,30212,22
-0.00,30213,22
-0.00,30214,22
0.01,30215,22
0.01,30216,22
0.01,30217,22
0.00,30218,22
0.01,30219,21
0.01,30220,21
0.00,30221,21
0.00,30222,21
-0.00,30223,21
-0.01,30224,20
0.00,30225,20
0.00,30226,20
0.00,30227,20
-0.00,30228,20
-0.01,30229,20
-0.01,30232,21
-0.01,30231,21
-0.00,30230,20
-0.02,30233,22
-0.00,30236,22
0.01,30237,22
0.00,30238,22
0.00,30241,21
-0.00,30239,21
0.00,30240,21
0.00,30245,21
0.00,30244,21
0.00,30243,21
0.00,30242,21
-0.00,30247,20
-0.00,30246,20
-0.00,30248,20
-0.00,30249,20
0.00,30251,20
0.00,30250,20
-0.01,30255,21
0.00,30252,20
-0.00,30253,20
-0.01,30254,20
-0.01,30256,22
-0.01,30257,22
-0.01,30258,22
-0.02,30259,22
-0.01,30260,22
-0.00,30261,22
0.00,30262,22
0.00,30263,22
0.00,30264,22
0.01,30265,22
0.00,30266,22
0.00,30267,21
0.00,30268,21
-0.00,30269,21
0.00,30270,21
0.00,30271,21
0.00,30272,20
-0.00,30273,20
-0.00,30274,20
-0.01,30275,20
0.00,30276,20
0.00,30277,20
-0.01,30278,20
-0.01,30279,21
-0.02,30280,21
-0.01,30281,22
-0.01,30282,22
-0.01,30283,22
-0.01,30284,22
-0.01,30285,22
0.00,30286,22
0.01,30287,22
0.01,30288,22
0.00,30289,22
0.01,30290,21
0.01,30291,21
0.00,30292,21
0.00,30293,21
-0.00,30294,21
-0.00,30295,21
-0.02,30296,20
-0.02,30297,20
-0.02,30298,20
-0.02,30299,20
-0.02,30300,20
-0.67,30301,20
-0.67,30302,20
-0.63,30303,21
-0.56,30304,21
-0.50,30305,22
-0.44,30306,22
-1.67,30307,22
-1.62,30308,22
-1.47,30309,22
-1.29,30310,22
-1.13,30311,22
-2.32,30313,22
-2.43,30312,22
-2.10,30314,22
-1.86,30315,21
-1.64,30316,21
-2.90,30317,21
-2.73,30318,21
-2.46,30319,21
-2.19,30320,20
-1.93,30321,20
-1.71,30322,20
-3.08,30323,20
-2.91,30324,20
-2.64,30325,20
-2.36,30326,20
-2.10,30327,21
-3.31,30328,21
-2.73,30330,22
-3.07,30329,22
-2.40,30331,22
-2.09,30332,22
-1.81,30333,22
-3.20,30334,22
-3.01,30335,22
-2.70,30336,22
-2.39,30337,22
-2.11,30338,21
-3.36,30339,21
-3.14,30340,21
-2.82,30341,21
-2.50,30342,21
-2.21,30343,21
-3.16,30345,20
-3.39,30344,20
-2.85,30346,20
-2.53,30347,20
-2.25,30348,20
-1.99,30349,20
-3.09,30350,21
-3.09,30351,21
-2.76,30352,22
-2.43,30353,22
-2.12,30354,22
-3.34,30355,22
-3.09,30356,22
-2.75,30357,22
-2.41,30358,22
-3.32,30360,22
-2.10,30359,22
-3.09,30361,22
-2.77,30362,21
-2.45,30363,21
-2.15,30364,21
-3.35,30365,21
-3.12,30366,21
-2.80,30367,20
-2.48,30368,20
-2.19,30369,20
-1.94,30370,20
-3.28,30371,20
-3.08,30372,20
-2.48,30374,21
-2.79,30373,20
-2.19,30375,21
-3.39,30376,22
-3.13,30377,22
-1.83,30381,22
-2.12,30380,22
-2.44,30379,22
-2.79,30378,22
-3.04,30382,22
-3.04,30383,22
-2.73,30384,22
-2.42,30385,22
-2.13,30386,21
-3.38,30387,21
-3.16,30388,21
-2.84,30389,21
-2.22,30391,20
-2.52,30390,21
-3.41,30392,20
-3.18,30393,20
-2.86,30394,20
-2.54,30395,20
-2.26,30396,20
-2.00,30397,20
-3.32,30398,21
-3.10,30399,21
-2.77,30400,22
-2.12,30402,22
-2.12,30401,22
-3.10,30403,22
-3.10,30404,22
-2.75,30405,22
-2.41,30406,22
-2.10,30407,22
-3.33,30408,22
-3.10,30409,22
-2.45,30410,21
-2.45,30411,21
-2.15,30412,21
-3.12,30413,21
-3.12,30414,21
-2.80,30415,20
-2.48,30416,20
-2.19,30417,20
-1.94,30418,20
-3.13,30419,20
-2.82,30421,21
-2.19,30422,22
-4.31,30424,22
-2.19,30423,22
-3.60,30425,22
-3.60,30426,22
-3.15,30427,22
-2.74,30428,22
-2.37,30429,22
-5.33,30430,22
-5.07,30431,22
-4.58,30432,22
-4.06,30433,21
-3.57,30434,21
-6.01,30436,21
-6.01,30435,21
-4.81,30437,20
-4.24,30438,20
-6.80,30440,20
-5.78,30443,20
-6.80,30441,20
-5.16,30444,20
-6.39,30442,20
-4.02,30445,21
-7.09,30447,22
-7.09,30446,22
-6.61,30448,22
-5.90,30449,22
-5.18,30450,22
-4.51,30451,22
-7.35,30452,22
-6.81,30453,22
-6.08,30454,22
-5.35,30455,22
-4.68,30456,22
-7.45,30457,21
-6.91,30458,21
-6.18,30459,21
-5.46,30460,21
-4.80,30461,21
-4.22,30462,20
-7.26,30463,20
-6.78,30464,20
-6.11,30465,20
-5.43,30466,20
-4.25,30467,21
-7.33,30469,21
-4.25,30468,21
-6.80,30470,22
-6.06,30471,22
-5.31,30472,22
-4.62,30473,22
-6.75,30476,22
-4.01,30474,22
-7.23,30475,22
-4.66,30478,22
-4.66,30479,22
-4.66,30477,22
-4.08,30480,21
-6.91,30481,21
-6.91,30482,21
-6.22,30483,21
-5.52,30484,21
-4.88,30485,20
-4.30,30486,20
-7.51,30487,20
-7.05,30488,20
-6.37,30489,20
-5.69,30490,20
-5.05,30491,20
-4.48,30492,21
-7.56,30493,21
-7.04,30494,22
-6.29,30495,22
-5.52,30496,22
-4.19,30498,22
-4.82,30497,22
-7.38,30499,22
-6.90,30500,22
-6.20,30501,22
-5.47,30502,22
-4.81,30503,21
-4.22,30504,21
-7.44,30505,21
-6.99,30506,21
-6.32,30507,21
-5.62,30508,21
-4.98,30509,20
-7.52,30510,20
-7.52,30511,20
-7.07,30512,20
-6.41,30513,20
-5.73,30514,20
-5.09,30515,21
-4.49,30516,21
-7.49,30517,22
-6.99,30518,22
-6.25,30519,22
-5.50,30520,22
-4.81,30521,22
-7.55,30522,22
-7.00,30523,22
-6.26,30524,22
-5.52,30525,22
-4.85,30526,22
-4.25,30527,21
-7.30,30528,21
-6.85,30529,21
-6.18,30530,21
-5.50,30531,21
-4.86,30532,20
-4.31,30533,20
-7.37,30534,20
-6.93,30535,20
-6.28,30536,20
-5.62,30537,20
-5.00,30538,20
-4.44,30539,21
-7.37,30540,21
-6.88,30541,22
-6.16,30542,22
-5.43,30543,22
-4.75,30544,22
-4.14,30545,22
-5.69,30546,22
-5.25,30547,22
-4.70,30548,22
-4.15,30549,22
-4.24,30550,21
-3.78,30551,21
-3.33,30552,21
-2.92,30553,21
-2.56,30554,21
-2.42,30555,21
-2.14,30556,20
-1.65,30558,20
-1.88,30557,20
-1.46,30559,20
-1.17,30561,20
-1.29,30560,20
-1.04,30562,21
-0.91,30563,21
-0.79,30564,22
-0.69,30565,22
-0.59,30566,22
-0.51,30567,22
-0.43,30568,22
-0.37,30569,22
-0.32,30570,22
-0.26,30571,22
-0.22,30572,22
-0.17,30574,21
-0.19,30573,22
-0.15,30575,21
-0.11,30576,21
-0.10,30577,21
-0.09,30578,21
-0.08,30579,20
-0.07,30580,20
-0.05,30581,20
-0.04,30582,20
-0.04,30583,20
-0.04,30584,20
-0.04,30585,20
-0.03,30586,21
-0.03,30587,21
-0.03,30588,22
-0.03,30589,22
-0.02,30591,22
-0.03,30590,22
-0.01,30592,22
-0.01,30593,22
-0.00,30594,22
-0.00,30595,22
0.00,30597,22
0.00,30598,21
0.00,30596,22
0.00,30600,21
0.00,30601,20
0.01,30599,21
0.00,30603,20
-0.00,30602,20
-0.01,30604,20
-0.02,30605,21
-0.01,30606,22
-0.01,30607,22
-0.01,30608,22
-0.01,30609,22
-0.01,30611,22
-0.01,30613,22
-0.01,30610,22
-0.01,30612,22
0.00,30614,22
0.00,30617,22
0.00,30616,22
0.00,30615,22
0.00,30618,22
0.01,30620,22
0.01,30621,22
0.01,30619,22
0.00,30622,21
0.00,30624,21
0.00,30623,21
-0.00,30625,21
0.01,30626,21
0.00,30627,20
0.00,30628,20
0.00,30629,20
-0.00,30630,20
-0.00,30631,20
-0.00,30632,20
-0.01,30633,20
0.00,30634,21
-0.03,30635,21
-0.03,30637,22
-0.03,30636,22
-0.03,30638,22
-2.48,30639,22
-2.49,30640,22
-2.28,30641,22
-2.02,30642,22
-1.78,30643,22
-6.65,30644,22
-6.50,30645,22
-5.33,30647,21
-5.96,30646,21
-4.18,30648,21
-4.18,30649,21
-10.13,30650,21
-9.81,30651,20
-9.01,30652,20
-7.26,30654,20
-8.11,30653,20
-11.92,30655,20
-11.92,30656,20
-10.82,30657,21
-9.65,30658,21
-8.52,30659,22
-10.91,30661,22
-7.51,30660,22
-10.13,30662,22
-9.08,30663,22
-8.03,30664,22
-4.84,30665,22
-3.26,30666,22
-3.26,30667,22
-2.78,30668,22
-2.40,30669,21
3.31,30670,21
3.68,30671,21
3.54,30672,21
3.23,30673,21
2.89,30674,20
9.30,30675,20
9.19,30676,20
8.52,30677,20
13.22,30679,20
7.71,30678,20
12.49,30680,21
11.31,30681,21
8.89,30682,22
8.89,30683,22
10.53,30684,22
9.65,30685,22
8.63,30686,22
0.00,30687,22
9.73,30688,22
9.93,30689,22
9.32,30690,22
8.48,30691,22
7.20,30692,21
6.29,30693,21
5.50,30694,21
4.83,30695,21
4.25,30696,21
3.38,30697,20
2.92,30698,20
2.54,30699,20
2.23,30700,20
1.97,30701,20
1.52,30702,20
1.15,30704,21
1.32,30703,20
1.01,30705,21
0.87,30706,22
0.76,30707,22
0.52,30708,22
0.36,30710,22
0.43,30709,22
0.30,30711,22
0.26,30712,22
0.16,30713,22
0.13,30714,22
0.11,30715,22
0.10,30716,21
0.06,30717,21
0.05,30718,21
0.04,30719,21
0.04,30720,21
0.04,30721,20
0.04,30722,20
0.01,30723,20
0.01,30724,20
0.01,30725,20
0.02,30726,20
0.02,30727,20
0.01,30728,21
0.01,30729,21
0.01,30731,22
0.00,30732,22
0.01,30730,22
-0.00,30733,22
-0.01,30735,22
-0.01,30734,22
-0.01,30736,22
-0.01,30737,22
-0.01,30738,22
-0.01,30739,22
-0.00,30741,21
-0.01,30740,21
0.00,30742,21
-0.00,30743,21
0.00,30745,20
-0.00,30744,21
0.01,30746,20
0.01,30747,20
0.00,30748,20
0.00,30749,20
0.01,30750,20
0.01,30751,20
0.02,30752,21
0.02,30753,21
0.00,30755,22
0.01,30754,22
0.00,30756,22
-0.00,30757,22
-0.01,30758,22
-0.01,30759,22
-0.01,30760,22
-0.01,30761,22
-0.01,30762,22
-0.01,30763,22
-0.00,30764,21
0.00,30766,21
0.01,30767,21
-0.00,30765,21
-0.00,30768,21
0.00,30769,20
0.00,30770,20
0.01,30771,20
0.01,30772,20
0.02,30773,20
0.00,30774,20
0.01,30775,20
0.02,30776,21
0.02,30777,21
0.02,30778,22
0.00,30779,22
0.00,30780,22
-0.00,30781,22
-0.00,30782,22
-0.01,30783,22
-0.01,30784,22
-0.01,30785,22
-0.01,30786,22
-0.00,30787,22
-0.00,30788,21
-0.00,30790,21
-0.00,30789,21
0.00,30791,21
0.01,30792,21
0.01,30793,20
0.00,30794,20
0.00,30795,20
0.01,30796,20
0.01,30797,20
0.01,30798,20
0.01,30800,21
0.01,30799,20
0.01,30802,22
0.01,30801,22
0.01,30803,22
-0.00,30805,22
0.00,30804,22
-0.00,30806,21
-0.01,30807,19
-0.00,30808,15
-0.14,30809,11
0.00,30810, 7
0.00,30811, 3
-0.16,30812, 0
-0.16,30814, 0
-0.16,30813, 0
-0.16,30815, 0
-0.16,30816, 0
-0.16,30817, 0
-0.16,30818, 0
-0.16,30819, 0
-0.16,30820, 0
-0.16,30822, 0
-0.16,30821, 0
-0.16,30823, 0
-0.16,30824, 0
-0.16,30825, 0
-0.16,30826, 0
-0.16,30827, 0
-0.16,30828, 0
-0.16,30829, 0
-0.16,30830, 0
-0.16,30831, 0
-0.16,30832, 0
-0.16,30833, 0
-0.16,30834, 0
-0.16,30835, 0
-0.16,30836, 0
-0.16,30837, 0
-0.16,30838, 0
-0.16,30839, 0
-0.16,30840, 0
-0.16,30841, 0
-0.16,30842, 0
-0.16,30844, 0
-0.16,30843, 0
-0.16,30845, 0
-0.16,30846, 0
-0.16,30847, 0
-0.16,30848, 0
-0.16,30849, 0
-0.16,30850, 0
-0.16,30851, 0
-0.16,30852, 0
-0.16,30853, 0
-0.16,30854, 0
-0.16,30855, 0
-0.16,30856, 0
-0.16,30857, 0
-0.16,30858, 0
-0.16,30859, 0
-0.16,30860, 0
-0.16,30861, 0
-0.16,30863, 0
-0.16,30862, 0
-0.16,30864, 0
-0.16,30865, 0
-0.16,30866, 0
-0.16,30867, 0
-0.16,30868, 0
-0.16,30869, 0
-0.16,30871, 0
-0.16,30870, 0
-0.16,30872, 0
-0.16,30873, 0
-0.16,30874, 0
-0.16,30875, 0
-0.16,30876, 0
-0.16,30877, 0
-0.16,30878, 0
-0.16,30879, 0
-0.16,30880, 0
-0.16,30881, 0
-0.16,30882, 0
-0.16,30883, 0
-0.16,30884, 0
-0.16,30885, 0
-0.16,30886, 0
-0.16,30887, 0
-0.16,30888, 0
-0.16,30889, 0
-0.16,30890, 0
-0.16,30891, 0
-0.16,30893, 0
-0.16,30892, 0
-0.16,30895, 0
-0.16,30894, 0
-0.16,30897, 0
-0.16,30896, 0
-0.16,30901, 0
-0.16,30899, 0
-0.16,30898, 0
-0.16,30900, 0
-0.16,30904, 0
-0.16,30903, 0
-0.16,30902, 0
-0.16,30905, 0
-0.16,30907, 0
-0.16,30906, 0
-0.16,30908, 0
-0.16,30909, 0
-0.16,30910, 0
-0.16,30911, 0
-0.16,30912, 0
-0.16,30913, 0
-0.16,30914, 0
-0.16,30915, 0
-0.16,30916, 0
-0.16,30917, 0
-0.16,30918, 0
-0.16,30919, 0
-0.16,30920, 0
-0.16,30921, 0
-0.16,30923, 0
-0.16,30922, 0
-0.16,30924, 0
-0.16,30925, 0
-0.16,30926, 0
-0.16,30927, 0
-0.16,30928, 0
-0.16,30929, 0
-0.16,30930, 0
-0.16,30931, 0
-0.16,30932, 0
-0.16,30933, 0
-0.16,30934, 0
-0.16,30935, 0
-0.16,30936, 0
-0.16,30937, 0
-0.16,30938, 0
-0.16,30939, 0
-0.16,30940, 0
-0.16,30941, 0
-0.16,30942, 0
-0.16,30943, 0
-0.16,30944, 0
-0.16,30945, 0
-0.16,30947, 0
-0.16,30946, 0
-0.16,30948, 0
-0.16,30949, 0
-0.16,30951, 0
-0.16,30950, 0
-0.16,30952, 0
-0.16,30953, 0
-0.16,30955, 0
-0.16,30954, 0
-0.16,30956, 0
-0.16,30957, 0
-0.16,30958, 0
-0.16,30959, 0
-0.16,30960, 0
-0.16,30961, 0
-0.16,30962, 0
-0.16,30963, 0
-0.16,30964, 0
-0.16,30965, 0
-0.16,30966, 0
-0.16,30967, 0
-0.16,30968, 0
-0.16,30969, 0
-0.16,30971, 0
-0.16,30970, 0
-0.16,30972, 0
-0.16,30973, 0
-0.16,30974, 0
-0.16,30975, 0
-0.16,30976, 0
-0.16,30977, 0
-0.16,30978, 0
-0.16,30979, 0
-0.16,30980, 0
-0.16,30981, 0
-0.16,30982, 0
-0.16,30983, 0
-0.16,30984, 0
-0.16,30985, 0
-0.16,30987, 0
-0.16,30988, 0
-0.16,30986, 0
-0.16,30989, 0
-0.16,30990, 0
-0.16,30991, 0
-0.16,30992, 0
-0.16,30993, 0
-0.16,30994, 0
-0.16,30995, 0
-0.16,30996, 0
-0.16,30998, 0
-0.16,30997, 0
-0.16,31000, 0
-0.16,30999, 0
-0.16,31001, 0
-0.16,31002, 0
-0.16,31004, 0
-0.16,31003, 0
-0.16,31005, 0
-0.16,31006, 0
-0.16,31007, 0
-0.16,31008, 0
-0.16,31009, 0
-0.16,31011, 0
-0.16,31010, 0
-0.16,31012, 0
-0.16,31013, 0
-0.16,31014, 0
-0.16,31015, 0
-0.16,31016, 0
-0.16,31017, 0
-0.16,31018, 0
-0.16,31019, 0
-0.16,31020, 0
-0.16,31021, 0
-0.16,31022, 0
-0.16,31023, 0
-0.16,31024, 0
-0.16,31025, 0
-0.16,31026, 0
-0.16,31027, 0
-0.16,31028, 0
-0.16,31029, 0
-0.16,31031, 0
-0.16,31030, 0
-0.16,31032, 0
-0.16,31033, 0
-0.16,31034, 0
-0.16,31035, 0
-0.16,31036, 0
-0.16,31037, 0
-0.16,31038, 0
-0.16,31039, 0
-0.16,31040, 0
-0.16,31041, 0
-0.16,31043, 0
-0.16,31042, 0
-0.16,31044, 0
-0.16,31045, 0
-0.16,31046, 0
-0.16,31047, 0
-0.16,31048, 0
-0.16,31049, 0
-0.16,31050, 0
-0.16,31051, 0
-0.16,31052, 0
-0.16,31053, 0
-0.16,31054, 0
-0.16,31055, 0
-0.16,31056, 0
-0.16,31057, 0
-0.16,31058, 0
-0.16,31059, 0
-0.16,31060, 0
-0.16,31061, 0
-0.16,31063, 0
-0.16,31062, 0
-0.16,31064, 0
-0.16,31065, 0
-0.16,31067, 0
-0.16,31066, 0
-0.16,31068, 0
-0.16,31069, 0
-0.16,31070, 0
-0.16,31071, 0
-0.16,31072, 0
-0.16,31073, 0
-0.16,31075, 0
-0.16,31074, 0
-0.16,31076, 0
-0.16,31077, 0
-0.16,31079, 0
-0.16,31078, 0
-0.16,31080, 0
-0.16,31081, 0
-0.16,31083, 0
-0.16,31082, 0
-0.16,31084, 0
-0.16,31085, 0
-0.16,31086, 0
-0.16,31087, 0
-0.16,31089, 0
-0.16,31088, 0
-0.16,31090, 0
-0.16,31091, 0
-0.16,31092, 0
-0.16,31093, 0
-0.16,31094, 0
-0.16,31095, 0
-0.16,31097, 0
-0.16,31096, 0
-0.16,31098, 0
-0.16,31099, 0
-0.16,31100, 0
-0.16,31101, 0
-0.16,31103, 0
-0.16,31102, 0
-0.16,31104, 0
-0.16,31105, 0
-0.16,31106, 0
-0.16,31108, 0
-0.16,31107, 0
-0.16,31109, 0
-0.16,31110, 0
