,steer,nombre
16518,-0.02,49828.0
15840,-0.01,49104.0
21675,-7.84,55093.0
13451,-0.01,45747.0
29513,16.33,62931.0
13557,0.02,45856.0
10791,0.0,41577.0
11480,-1.18,43183.0
3795,-0.0,31258.0
25263,5.55,58681.0
20456,-36.46,53874.0
28371,-13.5,61789.0
27296,-10.8,60714.0
9555,-18.1,38905.0
19138,-37.05,52556.0
26097,8.11,59515.0
31876,8.05,65294.0
24379,-17.72,57797.0
6697,-0.01,35065.0
1371,2.79,27578.0
29856,-16.85,63274.0
28426,-8.03,61844.0
23126,-9.15,56544.0
25227,10.21,58645.0
2309,-5.62,29262.0
9389,-0.01,38198.0
8852,-0.01,37648.0
27475,-17.88,60893.0
9860,-5.27,39493.0
4575,-4.88,32489.0
22406,9.44,55824.0
23699,-18.99,57117.0
8042,0.0,36653.0
29702,-9.54,63120.0
12167,0.24,44385.0
1386,5.35,27592.0
19700,-23.85,53118.0
13013,-0.01,45303.0
8087,20.29,36701.0
26387,5.48,59805.0
8372,-0.01,36999.0
7193,-0.0,35787.0
21948,6.74,55366.0
9225,6.95,38023.0
12166,0.23,44386.0
17928,33.56,51346.0
499,0.0,25853.0
16222,-0.01,49486.0
8660,0.0,37444.0
9433,0.0,38242.0
1063,0.01,27268.0
24614,7.73,58032.0
26298,-27.52,59716.0
8239,0.01,36863.0
13432,-0.0,45729.0
18669,-34.19,52087.0
10761,-0.21,41545.0
9340,0.0,38149.0
805,0.02,26180.0
19808,-10.12,53226.0
7550,-5.3,36155.0
3939,-0.01,31402.0
22327,-6.14,55745.0
22651,-5.07,56069.0
12993,0.0,45283.0
19651,13.01,53069.0
19747,12.86,53165.0
22199,-6.0,55617.0
26502,-8.75,59920.0
5365,-3.19,33429.0
6993,-0.0,35568.0
10797,-5.13,41594.0
4566,-4.38,32480.0
11472,-4.84,43175.0
9686,-16.3,39319.0
23387,5.12,56805.0
18362,24.09,51780.0
3381,-2.19,30423.0
11079,0.01,42338.0
26200,-17.91,59618.0
23178,-10.67,56596.0
26086,-5.71,59504.0
1177,0.0,27382.0
4236,-6.01,32139.0
15177,1.55,47838.0
26939,12.65,60357.0
24564,7.43,57982.0
19924,-58.27,53342.0
3001,-0.01,30041.0
13641,0.01,45943.0
21638,9.52,55056.0
4178,-5.29,32081.0
614,23.85,25986.0
10323,-9.71,40641.0
2013,-6.49,28819.0
24261,-25.3,57679.0
27953,-8.89,61371.0
993,0.0,26485.0
25125,5.89,58543.0
21352,5.74,54770.0
20297,-9.39,53715.0
19472,-11.4,52890.0
25069,9.79,58487.0
26960,5.66,60378.0
16183,0.0,49447.0
19877,7.83,53295.0
6302,0.01,34667.0
10272,-7.58,40590.0
13017,0.0,45307.0
22901,-22.07,56319.0
2678,-0.02,29630.0
18164,8.55,51582.0
30091,14.33,63509.0
8961,0.01,37758.0
23581,-7.77,56999.0
12030,0.0,44234.0
28794,45.9,62212.0
17569,10.21,50987.0
27169,6.53,60587.0
24771,-9.49,58189.0
3345,-3.38,30387.0
5243,-0.52,33157.0
24346,19.13,57764.0
31504,15.95,64922.0
2943,-0.0,29983.0
18155,28.81,51573.0
688,8.54,26061.0
16942,8.35,50255.0
20014,-14.8,53432.0
15515,0.0,48769.0
29291,-39.53,62709.0
2060,-10.72,28866.0
29399,-13.08,62817.0
10911,0.01,41708.0
375,-0.07,25728.0
29237,-8.98,62655.0
11749,9.73,43941.0
30252,-32.05,63670.0
26757,-6.85,60175.0
20389,-13.35,53807.0
28219,12.05,61637.0
13996,-0.0,46312.0
8977,-0.0,37774.0
22337,-7.08,55755.0
16465,-0.02,49774.0
773,1.5,26149.0
9485,-0.01,38294.0
11485,-0.42,43188.0
29364,10.96,62782.0
20367,-7.93,53785.0
27459,5.27,60877.0
30071,19.58,63489.0
15245,16.17,48029.0
8333,-0.0,36959.0
27114,-19.7,60532.0
22989,37.61,56407.0
13301,0.13,45597.0
21679,-12.43,55097.0
9003,-0.0,37800.0
322,-0.01,25595.0
2093,-7.6,28900.0
16636,-3.68,49947.0
15612,0.01,48869.0
28942,-9.53,62360.0
24452,5.47,57870.0
16049,-0.0,49313.0
11163,-0.01,42422.0
3762,-0.0,30806.0
22381,-9.53,55799.0
18948,-21.11,52366.0
11424,-5.36,43127.0
18221,9.07,51639.0
30696,-15.6,64114.0
21537,-9.69,54955.0
28096,-26.73,61514.0
20429,15.42,53847.0
18984,-8.15,52402.0
26172,6.29,59590.0
10422,-1.06,41205.0
4637,-0.02,32551.0
3838,0.0,31301.0
14513,0.0,47161.0
18352,18.48,51770.0
4853,-0.02,32767.0
31133,-11.35,64551.0
8078,0.0,36691.0
11161,-0.01,42420.0
8841,0.01,37638.0
17924,16.59,51342.0
4654,-0.02,32568.0
8044,-0.0,36655.0
22655,-6.96,56073.0
21286,5.0,54704.0
29453,-9.45,62871.0
20688,6.69,54106.0
7968,-21.83,36578.0
20969,-7.48,54387.0
22807,-6.78,56225.0
24760,9.5,58178.0
6087,0.0,34448.0
912,6.63,26405.0
21734,-15.5,55152.0
15151,7.75,47812.0
15272,0.2,48055.0
19994,-16.33,53412.0
3589,-0.01,30633.0
662,0.05,26035.0
29311,-12.99,62729.0
5715,-5.1,33779.0
10915,-0.01,41712.0
3898,0.01,31361.0
15672,8.23,48932.0
5375,-5.64,33436.0
4328,-0.21,32231.0
8709,-0.01,37505.0
24968,-8.07,58386.0
24596,9.76,58014.0
900,42.98,26393.0
6900,0.27,35475.0
25663,50.02,59081.0
28380,-10.21,61798.0
28708,-10.73,62126.0
9766,-0.19,39399.0
24729,-25.42,58147.0
6183,0.0,34548.0
6418,-3.04,34784.0
30700,-14.88,64118.0
8529,9.78,37312.0
3502,-5.69,30546.0
19937,31.86,53355.0
4801,-0.01,32715.0
17578,9.16,50996.0
11486,-0.33,43189.0
16581,7.17,49891.0
31301,-30.96,64719.0
30920,-15.77,64338.0
26944,-8.75,60362.0
228,-0.0,25499.0
11631,0.06,43819.0
24648,9.6,58066.0
20087,11.05,53505.0
14528,-0.0,47176.0
26286,-63.94,59704.0
8006,-0.17,36616.0
10135,-0.02,39779.0
2278,-5.6,29231.0
28472,-9.02,61890.0
884,21.33,26377.0
31720,9.29,65138.0
10900,0.01,41697.0
20399,-7.75,53817.0
28849,8.89,62267.0
24608,10.32,58026.0
19863,11.98,53281.0
19432,-7.63,52850.0
17400,-11.62,50818.0
6789,1.01,35157.0
10147,0.01,39791.0
5714,-5.31,33778.0
23997,-6.86,57415.0
31533,-29.74,64951.0
26421,9.67,59839.0
9989,-0.92,39623.0
13078,28.83,45368.0
17470,10.13,50888.0
11959,0.0,44162.0
10076,-27.75,39720.0
27233,8.21,60651.0
27530,13.93,60948.0
12968,0.0,45259.0
26594,-5.65,60012.0
22916,22.67,56334.0
24027,-9.59,57445.0
22208,6.05,55626.0
30957,10.37,64375.0
17647,9.12,51065.0
7367,-7.83,35961.0
16783,-0.01,50094.0
27794,14.01,61212.0
27178,-5.25,60596.0
31464,9.91,64882.0
18100,-10.81,51518.0
31199,-18.25,64617.0
1182,-0.0,27387.0
14665,-0.01,47317.0
26265,52.48,59683.0
2950,-0.01,29990.0
9592,-0.55,38969.0
19090,-9.6,52508.0
1427,10.7,27633.0
29505,8.26,62923.0
3201,0.0,30244.0
30658,14.87,64076.0
23568,-6.65,56986.0
9252,5.51,38050.0
3761,0.0,30804.0
8007,-0.11,36617.0
2399,0.67,29352.0
23381,7.02,56799.0
4025,0.01,31928.0
1204,0.01,27409.0
11458,-22.02,43161.0
5320,36.42,33382.0
3965,-0.19,31868.0
19124,-9.88,52542.0
31110,8.06,64528.0
16725,0.05,50036.0
15903,0.01,49167.0
15878,0.01,49142.0
19587,-17.38,53005.0
3307,-1.99,30349.0
5256,-0.08,33170.0
21738,-14.51,55156.0
5172,-8.74,33086.0
30321,18.96,63739.0
30244,-27.89,63662.0
23949,-5.78,57367.0
9085,-0.01,37882.0
29143,16.86,62561.0
9046,0.0,37843.0
6794,0.35,35162.0
24411,-15.25,57829.0
11593,33.78,43780.0
28682,-8.74,62100.0
22377,-6.05,55795.0
1476,-0.0,27682.0
18828,21.81,52246.0
30873,17.49,64291.0
30000,-9.41,63418.0
25044,-7.31,58462.0
11524,0.01,43227.0
18378,10.15,51796.0
13952,0.05,46266.0
16120,0.0,49384.0
31400,8.57,64818.0
21498,5.48,54916.0
8910,0.01,37707.0
17065,5.95,50378.0
20476,-30.48,53894.0
19524,-5.11,52942.0
16153,0.0,49416.0
9771,-0.09,39404.0
23474,-5.41,56892.0
12887,13.32,45176.0
21801,10.57,55219.0
3610,-8.11,30653.0
13682,-0.0,45986.0
22134,6.21,55552.0
24675,-5.13,58093.0
5668,-3.97,33731.0
12620,0.01,44901.0
17213,8.43,50631.0
22332,9.55,55750.0
24013,-5.55,57431.0
4325,-0.31,32228.0
30340,-33.1,63758.0
8574,9.77,37358.0
24555,-5.62,57973.0
18927,-8.14,52345.0
16467,-0.02,49776.0
27482,19.09,60900.0
4850,-0.0,32764.0
9233,5.57,38030.0
2474,0.02,29427.0
25712,-5.06,59130.0
8310,0.01,36935.0
29849,18.86,63267.0
11062,0.0,42321.0
18212,18.7,51630.0
13748,-0.0,46056.0
17982,-41.03,51400.0
13340,0.01,45635.0
7323,-5.46,35918.0
16698,-0.04,50009.0
22393,-9.62,55811.0
31799,-29.29,65217.0
3138,0.0,30179.0
25683,30.45,59101.0
29057,-31.57,62475.0
21268,-27.77,54686.0
9857,-7.31,39490.0
20663,-5.76,54081.0
8478,-0.0,37261.0
9304,1.04,38113.0
26915,12.58,60333.0
17098,0.25,50411.0
20920,8.03,54338.0
13568,11.35,45867.0
27170,-6.53,60588.0
5755,0.02,33819.0
24900,-12.65,58318.0
10306,-21.97,40624.0
27906,37.53,61324.0
17160,-11.66,50578.0
14344,-0.01,46669.0
13602,16.16,45903.0
28151,14.47,61569.0
21989,-5.0,55407.0
21375,-5.74,54793.0
1566,0.0,28221.0
10091,-9.85,39735.0
13178,5.41,45474.0
7698,-5.69,36303.0
15752,20.49,49015.0
19887,6.04,53305.0
21280,-11.3,54698.0
10932,0.01,41729.0
27831,-10.12,61249.0
17121,-17.71,50539.0
12608,-0.01,44889.0
31372,41.72,64790.0
31641,28.0,65059.0
8131,2.76,36745.0
20802,7.56,54220.0
26204,-25.7,59622.0
18631,-8.24,52049.0
31008,20.63,64426.0
30882,-19.4,64300.0
7833,-0.01,36443.0
8718,-0.0,37514.0
8432,28.32,37215.0
26039,20.55,59457.0
20287,-8.7,53705.0
8307,-0.0,36932.0
18667,-36.55,52085.0
10472,-17.68,41255.0
30815,25.35,64233.0
23554,-6.12,56972.0
1392,6.55,27598.0
9895,-7.52,39528.0
28281,13.35,61699.0
5497,4.86,33560.0
21723,-5.32,55141.0
17626,9.77,51044.0
17996,-11.45,51414.0
11669,0.0,43857.0
17033,6.72,50346.0
10317,-19.61,40635.0
29303,-19.92,62721.0
12623,0.01,44904.0
7104,-0.09,35697.0
29726,-9.45,63144.0
15087,10.41,47748.0
23211,7.69,56629.0
15722,-6.4,48984.0
12684,12.94,44966.0
24674,5.26,58092.0
16645,1.62,49956.0
30553,-9.19,63971.0
23838,8.17,57256.0
31129,-8.27,64547.0
5899,0.01,34260.0
19547,-29.2,52965.0
3379,-2.19,30422.0
9303,1.22,38112.0
15018,0.0,47676.0
9137,6.95,37935.0
12882,7.04,45170.0
25821,6.2,59239.0
23638,19.64,57056.0
7322,-7.08,35916.0
4202,-7.29,32105.0
14061,-0.01,46380.0
29330,12.38,62748.0
22922,16.86,56340.0
26724,-16.17,60142.0
25672,-43.55,59090.0
20764,7.26,54182.0
23938,5.67,57356.0
11498,-0.06,43201.0
9760,-0.49,39393.0
6693,-0.01,35061.0
18148,20.46,51566.0
5112,-4.74,33026.0
20830,7.07,54248.0
23069,36.88,56487.0
10701,-5.87,41485.0
31525,-28.77,64943.0
24316,12.91,57734.0
25654,-52.76,59072.0
19711,10.78,53129.0
16630,-0.17,49941.0
16800,0.01,50111.0
11757,9.4,43951.0
26665,24.36,60083.0
16850,0.0,50161.0
22331,-9.55,55749.0
31430,8.35,64848.0
22635,-5.69,56053.0
9871,-7.2,39504.0
1161,-0.0,27366.0
6999,-0.01,35574.0
12454,0.0,44733.0
7467,-0.56,36061.0
21622,11.56,55040.0
29813,17.79,63231.0
3311,-2.43,30353.0
14831,0.07,47489.0
1984,-5.0,28790.0
11579,27.01,43765.0
10806,-2.97,41603.0
12088,-0.0,44294.0
10631,-9.6,41415.0
18533,8.59,51951.0
14593,0.01,47244.0
1533,-0.0,28188.0
26972,-9.29,60390.0
11195,-0.01,42454.0
28037,-13.74,61455.0
23719,-22.19,57137.0
21660,9.77,55078.0
23533,7.36,56951.0
2110,-0.88,28916.0
10377,0.01,40695.0
25720,-5.2,59138.0
30509,-8.09,63927.0
16512,-0.02,49821.0
24532,6.09,57950.0
19715,10.78,53133.0
17692,8.86,51110.0
29329,-12.38,62747.0
127,7.04,25399.0
6504,-3.13,34872.0
13925,1.37,46239.0
25438,18.45,58856.0
28255,12.48,61673.0
24490,9.6,57908.0
6182,0.0,34547.0
37,0.0,25309.0
5862,-0.03,34223.0
9204,7.27,38002.0
17267,-10.78,50685.0
29253,-14.45,62671.0
16109,0.0,49373.0
21403,-5.46,54821.0
7845,-0.0,36455.0
5783,0.0,33847.0
5815,-0.0,33879.0
641,0.23,26015.0
24120,21.33,57538.0
12591,0.0,44871.0
12859,-14.43,45146.0
13861,-1.13,46173.0
10259,-4.97,40577.0
26288,-55.22,59706.0
1336,17.98,27542.0
3059,0.0,30099.0
106,6.53,25379.0
24693,-21.61,58111.0
4604,-3.16,32518.0
31859,-9.4,65277.0
11592,33.78,43779.0
23537,6.21,56955.0
25178,-36.99,58596.0
3250,0.0,30292.0
30390,-16.57,63808.0
29126,-28.48,62544.0
18613,-18.89,52031.0
8134,2.43,36748.0
31299,-30.96,64717.0
6406,-2.2,34772.0
3891,-0.02,31354.0
16236,-0.04,49500.0
31609,24.9,65027.0
19744,-10.25,53162.0
12827,-22.21,45115.0
25160,-44.49,58578.0
29415,-11.61,62833.0
17725,8.21,51143.0
2360,-5.83,29313.0
19063,-45.63,52481.0
19128,-17.86,52546.0
18442,9.6,51860.0
20738,7.09,54156.0
22815,-6.53,56233.0
14607,-0.01,47258.0
16374,-0.11,49683.0
23434,-5.0,56852.0
4612,-1.12,32526.0
16043,0.0,49307.0
31796,17.73,65214.0
811,-0.01,26187.0
7543,0.27,36148.0
4879,-0.01,32793.0
19917,53.16,53335.0
25700,-15.8,59118.0
18747,21.3,52165.0
17383,-10.33,50801.0
13610,5.72,45910.0
26925,7.52,60343.0
16595,3.3,49906.0
17256,-9.64,50674.0
27987,-16.63,61405.0
20160,27.86,53578.0
28436,12.49,61854.0
25210,-13.52,58628.0
4672,0.0,32586.0
23659,-25.3,57077.0
11841,2.79,44041.0
12161,0.23,44370.0
6212,0.0,34578.0
24997,9.66,58415.0
21316,6.89,54734.0
22461,-7.16,55879.0
30325,16.14,63743.0
5690,-4.77,33753.0
31112,8.7,64530.0
13153,7.3,45442.0
5895,-0.0,34256.0
8572,11.57,37356.0
1492,0.0,28146.0
14701,5.47,47353.0
8926,-0.01,37723.0
16332,0.03,49596.0
2628,0.02,29581.0
30670,9.14,64088.0
24613,-7.73,58031.0
24016,10.24,57434.0
24100,31.47,57518.0
11825,2.57,44023.0
29086,-20.69,62504.0
22750,6.14,56168.0
20906,10.82,54324.0
21703,-10.74,55121.0
28583,-33.77,62001.0
26213,30.96,59631.0
10332,-2.66,40650.0
13448,-0.0,45744.0
19018,-11.23,52436.0
8109,21.48,36722.0
31473,-10.41,64891.0
10758,-0.27,41543.0
22109,-5.55,55527.0
26161,5.46,59579.0
2940,0.01,29980.0
17834,8.31,51252.0
7554,-6.27,36159.0
10090,-9.85,39734.0
6899,0.28,35474.0
16242,-0.01,49506.0
17681,-34.25,51099.0
22649,-6.28,56067.0
9552,-8.26,38902.0
19568,22.67,52986.0
25198,-10.03,58616.0
21916,8.62,55334.0
8538,13.82,37321.0
8580,7.39,37365.0
455,-1.22,25808.0
28414,-10.82,61832.0
12359,60.29,44636.0
24470,7.62,57888.0
29930,-23.86,63348.0
13809,4.57,46121.0
10059,-9.13,39703.0
21248,-40.49,54666.0
480,-0.01,25834.0
26433,8.81,59851.0
30431,-31.99,63849.0
25065,9.79,58483.0
14769,1.96,47424.0
23784,16.92,57202.0
20860,5.5,54278.0
17763,8.4,51181.0
19984,-15.53,53402.0
19122,-8.33,52540.0
9583,-7.56,38933.0
31795,-17.73,65213.0
23531,5.51,56949.0
30261,30.0,63679.0
9205,6.76,38003.0
22090,6.77,55508.0
10172,0.01,39816.0
1942,0.0,28748.0
7425,-5.14,36019.0
17196,15.4,50614.0
14642,-0.01,47293.0
7970,-17.71,36580.0
5804,-0.02,33868.0
21570,7.53,54988.0
25354,20.32,58772.0
105,8.43,25377.0
30104,-17.18,63522.0
13014,-0.0,45304.0
3547,-0.03,30590.0
1136,-0.0,27341.0
1320,11.49,27527.0
24441,-8.52,57859.0
31545,-33.24,64963.0
13693,0.01,45998.0
29028,35.77,62446.0
28846,-9.63,62264.0
6540,-4.71,34908.0
19921,62.31,53339.0
20750,6.81,54168.0
31119,-8.44,64537.0
13669,0.01,45970.0
23532,-5.51,56950.0
26386,-5.48,59804.0
14163,0.0,46484.0
11629,0.08,43817.0
29831,25.04,63249.0
2719,0.12,29758.0
24998,-9.66,58416.0
6521,-5.44,34889.0
31232,10.45,64650.0
20919,-8.03,54337.0
588,13.01,25959.0
19057,-64.79,52475.0
7299,-8.8,35893.0
12943,0.04,45232.0
10538,0.01,41322.0
10170,-0.0,39814.0
3029,-0.01,30069.0
11964,0.01,44168.0
24549,-8.45,57967.0
22837,-5.5,56255.0
11245,-0.09,42699.0
29686,-8.6,63104.0
23456,-6.09,56874.0
16251,0.0,49515.0
26725,16.17,60143.0
30010,-12.91,63428.0
27613,28.96,61031.0
1223,-0.0,27428.0
31122,8.54,64540.0
13897,30.96,46211.0
4385,23.42,32299.0
8726,0.0,37523.0
22301,-6.67,55719.0
10846,-9.52,41643.0
20922,-9.3,54340.0
16583,6.05,49893.0
26037,22.95,59455.0
25360,21.6,58778.0
4379,6.45,32293.0
15659,6.12,48917.0
19405,15.54,52823.0
8486,-0.02,37269.0
1225,0.01,27430.0
27928,54.21,61346.0
5540,-0.3,33603.0
17874,9.76,51292.0
24252,26.8,57670.0
5733,-0.31,33797.0
4762,0.0,32676.0
25034,-9.42,58452.0
3064,0.0,30104.0
16848,0.01,50158.0
4252,-9.46,32156.0
31790,21.38,65208.0
14531,-0.01,47179.0
27548,8.43,60966.0
12721,-10.26,45004.0
21883,-5.0,55301.0
28830,21.88,62248.0
9439,-0.01,38248.0
30481,-8.03,63899.0
25545,-15.85,58963.0
22284,5.25,55702.0
7174,-0.01,35767.0
10129,-0.13,39773.0
16722,0.01,50033.0
26553,7.55,59971.0
18687,-17.71,52105.0
26252,-6.57,59670.0
16328,0.07,49592.0
26592,-5.65,60010.0
3516,-1.17,30561.0
6189,0.0,34554.0
1520,-0.01,28175.0
15793,0.54,49056.0
17259,-8.54,50677.0
10670,-6.02,41454.0
15847,0.01,49111.0
22622,5.6,56040.0
21016,9.62,54434.0
6977,0.0,35552.0
5029,0.0,32943.0
621,10.78,25991.0
21183,-6.26,54601.0
17282,-13.05,50700.0
7255,-0.0,35849.0
12751,-18.2,45034.0
30623,-9.79,64041.0
4190,-6.97,32093.0
31218,8.28,64636.0
5796,0.01,33860.0
24856,26.86,58274.0
2451,-0.06,29404.0
4125,0.0,32027.0
29302,22.48,62720.0
29718,-10.42,63136.0
14778,-0.62,47433.0
11287,0.0,42741.0
17489,12.05,50907.0
23887,-7.52,57305.0
31505,-24.36,64923.0
13635,0.02,45938.0
27968,10.26,61386.0
23964,9.61,57382.0
10451,-15.55,41234.0
20340,11.62,53758.0
23276,-11.16,56694.0
1856,0.0,28660.0
20826,7.52,54244.0
14077,0.01,46395.0
27674,-11.07,61092.0
16394,-0.0,49704.0
7535,20.55,36140.0
24079,-23.17,57497.0
1653,0.01,28308.0
16293,27.24,49557.0
23057,28.82,56475.0
24720,21.59,58138.0
23378,-5.92,56796.0
20512,6.06,53930.0
13763,-0.0,46072.0
21560,9.44,54978.0
10869,-1.84,41666.0
20263,-10.13,53681.0
11563,1.17,43746.0
22699,-6.42,56117.0
11113,-0.02,42371.0
6512,-2.74,34880.0
23781,-18.7,57199.0
5487,-7.66,33550.0
570,-0.25,25941.0
149,5.33,25421.0
7095,-0.19,35688.0
16305,5.84,49569.0
7490,2.0,36084.0
14902,0.01,47559.0
18937,-8.12,52355.0
8200,0.02,36824.0
5208,-13.64,33122.0
12594,0.0,44873.0
17497,11.62,50915.0
1753,0.04,28556.0
3370,-2.15,30412.0
5502,0.1,33564.0
11613,2.33,43801.0
30478,9.31,63896.0
1994,-8.7,28800.0
16479,0.0,49788.0
16807,-0.01,50118.0
3081,0.0,30121.0
15334,0.01,48120.0
25383,-23.21,58801.0
3409,-6.81,30453.0
7757,-0.08,36366.0
29993,8.55,63411.0
18395,15.24,51813.0
19027,-27.46,52445.0
20292,6.84,53710.0
10486,-16.12,41269.0
29896,-8.59,63314.0
4635,-0.03,32549.0
25182,-33.53,58600.0
23586,6.2,57004.0
17941,22.07,51359.0
13541,-0.01,45840.0
11903,-0.0,44105.0
28248,-10.72,61666.0
28072,9.65,61490.0
22835,-6.45,56253.0
29491,11.35,62909.0
30415,-20.03,63833.0
24725,-25.15,58143.0
22861,-22.72,56279.0
24579,-6.78,57997.0
14375,0.0,46700.0
3809,-0.01,31272.0
28399,8.0,61817.0
10591,0.0,41375.0
27366,-7.15,60784.0
19782,-13.05,53200.0
1936,-0.02,28742.0
17046,6.85,50359.0
10484,-20.21,41267.0
9173,5.69,37971.0
11637,0.01,43824.0
7122,-0.01,35715.0
14175,0.01,46495.0
14625,-0.02,47277.0
17788,-29.58,51206.0
2265,-3.94,29217.0
28017,-11.79,61435.0
29871,11.13,63289.0
28868,-8.45,62286.0
12841,-19.38,45129.0
4626,-0.17,32540.0
27670,-10.24,61088.0
22927,-19.22,56345.0
4870,0.0,32784.0
11494,-0.07,43197.0
21582,9.53,55000.0
17453,19.03,50871.0
20736,6.39,54154.0
6795,0.29,35163.0
19006,-15.6,52424.0
17490,12.05,50908.0
16067,0.01,49331.0
26896,-10.79,60314.0
13210,7.57,45504.0
22289,-6.55,55707.0
26717,23.08,60135.0
13942,0.36,46256.0
8840,0.01,37637.0
17794,-21.88,51212.0
9358,0.02,38167.0
14805,-0.02,47460.0
26370,-5.47,59788.0
26690,-35.64,60108.0
16629,1.56,49940.0
14908,0.01,47564.0
18961,-30.4,52379.0
11577,28.16,43764.0
29947,16.47,63365.0
15288,-0.0,48072.0
14246,0.0,46570.0
10722,-9.6,41506.0
31184,27.97,64602.0
14447,-0.22,46774.0
30496,8.99,63914.0
6691,0.0,35059.0
20730,5.78,54148.0
4462,-6.38,32376.0
24627,-6.98,58045.0
5516,0.54,33579.0
30140,-8.7,63558.0
8774,0.01,37571.0
20051,11.79,53469.0
20047,7.76,53465.0
15328,0.01,48114.0
27096,-33.09,60514.0
25293,-15.6,58711.0
11252,-0.05,42706.0
9166,7.17,37964.0
11154,-0.01,42413.0
7639,-5.58,36244.0
27321,8.8,60739.0
20353,-10.72,53771.0
2891,0.0,29930.0
10904,-0.0,41701.0
14267,0.02,46590.0
5245,-0.36,33159.0
7167,0.0,35761.0
1264,-0.02,27470.0
8473,0.0,37256.0
9752,-1.97,39385.0
29437,-8.81,62855.0
2747,-0.02,29786.0
9168,6.58,37965.0
1261,-0.0,27467.0
31877,-8.08,65295.0
5205,-11.33,33119.0
3295,-2.39,30337.0
22245,8.15,55663.0
8303,0.0,36928.0
3570,0.0,30614.0
1591,-0.0,28246.0
26220,-26.06,59638.0
28926,-9.39,62344.0
3421,-6.11,30465.0
1289,1.6,27495.0
9896,-6.58,39529.0
7540,6.75,36145.0
11325,0.0,42779.0
13107,-0.08,45396.0
27127,7.62,60545.0
14361,0.01,46686.0
2146,-0.01,28953.0
10239,-0.14,40557.0
6236,0.0,34602.0
20715,-5.09,54133.0
1024,-0.01,27229.0
19878,-7.83,53296.0
26151,14.27,59569.0
5922,0.0,34283.0
8139,2.0,36750.0
856,-0.01,26231.0
1364,1.59,27570.0
23209,10.91,56627.0
15131,7.35,47792.0
464,-0.23,25818.0
28154,-12.75,61572.0
4510,-5.46,32424.0
30852,-26.71,64270.0
11155,-0.01,42414.0
14707,2.49,47359.0
31049,-30.45,64467.0
9672,0.01,39305.0
8093,36.32,36706.0
20057,9.1,53475.0
17516,13.17,50934.0
22729,-6.57,56147.0
22732,6.1,56150.0
22120,5.05,55538.0
7539,8.22,36144.0
19611,-13.07,53029.0
1917,0.01,28722.0
8232,-0.01,36856.0
25697,17.75,59115.0
28891,-8.49,62309.0
10036,0.0,39670.0
13258,8.0,45553.0
9590,-1.05,38940.0
27667,8.43,61085.0
30129,10.13,63547.0
5866,0.01,34227.0
31189,-29.07,64607.0
23453,6.76,56871.0
16703,-0.02,50014.0
2677,-0.02,29631.0
16154,-0.0,49418.0
18390,13.92,51808.0
14181,0.0,46501.0
31200,18.25,64618.0
24437,-6.52,57855.0
30959,8.82,64377.0
13967,-0.0,46282.0
782,0.38,26157.0
22314,5.57,55732.0
16417,-0.02,49726.0
25261,6.37,58679.0
15379,-3.8,48632.0
18277,14.09,51695.0
15293,-0.01,48077.0
2237,-3.15,29190.0
2358,-8.0,29311.0
2864,0.0,29902.0
11739,8.32,43931.0
13941,0.4,46255.0
26249,6.19,59667.0
1993,-4.92,28799.0
22956,-12.61,56374.0
12691,13.68,44973.0
31910,8.76,65328.0
13248,8.58,45543.0
25213,12.82,58631.0
15631,0.26,48890.0
12834,-21.59,45122.0
14085,-0.0,46403.0
23133,12.38,56551.0
9158,6.54,37956.0
72,6.89,25344.0
6067,0.01,34429.0
23168,-10.96,56586.0
21881,-5.63,55299.0
18186,15.06,51604.0
3392,-6.01,30436.0
6462,-3.37,34828.0
18964,-37.23,52382.0
4152,-1.33,32054.0
24224,12.06,57642.0
10050,-3.47,39694.0
2908,-0.01,29947.0
20827,-7.52,54245.0
20474,-29.47,53892.0
19228,-11.03,52646.0
28943,8.9,62361.0
31903,-8.12,65321.0
21581,-9.53,54999.0
19971,8.89,53389.0
25375,-23.24,58793.0
26211,30.96,59629.0
17723,10.41,51141.0
18812,18.09,52230.0
24395,-16.12,57813.0
7529,41.68,36134.0
10553,-0.02,41337.0
23721,-20.94,57139.0
12382,3.35,44658.0
8152,0.16,36766.0
25108,-6.76,58526.0
3993,-0.01,31896.0
25387,-19.17,58805.0
6860,0.01,35228.0
1554,0.02,28207.0
21310,6.32,54728.0
21397,-6.35,54815.0
30970,10.6,64388.0
16388,-0.02,49697.0
31873,-8.05,65291.0
20508,5.34,53926.0
21007,-7.87,54425.0
27599,23.03,61017.0
16082,-0.0,49346.0
28457,8.85,61875.0
29071,-8.22,62489.0
11943,0.02,44146.0
25801,6.74,59219.0
7377,-5.56,35971.0
410,-22.46,25763.0
14351,0.0,46676.0
19831,12.67,53249.0
